year,month,day,url,title,letterId,question_only,question_id,afinn_overall,afinn_pos,afinn_neg,bing_pos
1987,2,10,proquest,ADULT LOVER ACTS UNMANLY,1,"my husband and i just received another one of those so-called invitations that go like this: ""the children of mr. and mrs. blankety-blank are planning to honor their parents on their 25th wedding anniversary. it will come to $17.50 a plate for the dinner, plus $7.50 if you want to go in on the group gift.""
abby, if children want to ""honor"" their parents, why don't they give them a party instead of inviting people and asking them to pay for it? we have received several invitations like this one, and think it's terrible. we aren't cheap, but this is like buying a ticket to a party.
most of the people in this area read your column, so maybe if you ran this (no names, please) you could put a stop to these pay-your-own-way affairs. massachusetts mrs.",1,1,7,6,0.5
1987,2,11,proquest,BIGOTRY SHOULD NEVER BE TOLERATED,1,"not long ago, an acquaintance told me that her 5-year-old son had had an accident. she told me that when she took him to the hospital for emergency care she said, ""i want a white, american doctor, and don't let my son bleed to death while you're looking for one.""
although i found such a racist remark offensive, i remained silent. it's certain that whatever i might have said would not have altered her views, but i feel that my silence condoned her sentiments. what should i have said? color blind in w. va.",1,-8,2,10,0.14285714285714285
1987,2,11,proquest,BIGOTRY SHOULD NEVER BE TOLERATED,1,"my husband and i recently had five couples to our home for dinner. the dinner was delicious--everyone raved. but immediately after the dessert, one of the guests asked for a newspaper to check the movie listings.
before we knew it, four couples were putting on their coats and running out the door so they wouldn't be late for the movie. i will say in their defense that they invited my husband and me to join them, but we declined.
what do you think of such people? too sensitive in n. y.",2,1,1,-0,1
1987,2,12,proquest,AIDS MOVIE A MUST FOR ALL,1,"i am a young, happily married woman with two children. last year my parents divorced, and i just learned that my father is having an affair with my mother-in-law, who is still married and living with her husband. this came as a shock to me because i never suspected that my in-laws were having problems.
my husband is aware of what's going on between my father and his mother, and says it's none of his business, it doesn't bother him, and he doesn't care to discuss it.
well, it bothers me, and i do want to discuss it. i'm afraid if my father breaks up my in-laws' marriage, it might break up our marriage. what should i do? worried",1,-10,2,12,0.125
1987,2,13,proquest,MANY WAYS TO HAVE A HEART,1,"does saying ""i'm sorry"" absolve a person from any further responsibility? i was wearing my best dress at a formal affair when a man i did not know accidentally spilled a drink on it. he said, ""oh, i'm sorry,"" then i pleasantly -- not rudely -- told him i was sure he was sorry, but it would cost $10 to have the dress cleaned, and i thought he should pay for it.
he said he was not that sorry, and turned away. i might add that i then spilled my drink all over his tuxedo and told him that we were even now.
my question: is saying ""i'm sorry"" enough? if he had hit my car, he would have had to pay for the damages -- sorry or not. isn't spilling a drink on someone just a smaller accident? boca raton accident",1,-9,2,11,0.3333333333333333
1987,2,13,proquest,MANY WAYS TO HAVE A HEART,1,"i could have written that letter signed ""touch-me-not."" i was glad to see it because i thought i was the only person in the world who did not like to be touched by people i don't know very well. i am a woman, and i particularly do not like to be touched by men.
now, please tell me -- and other women like me -- how to signal the touchers of the world to please keep their hands off me? i am not a cold person, but here's the way most men operate: first, they touch your hand, then they place a hand around your shoulder and tend to draw you closer, and unless they are stopped, before you know it, they have their arm around your waist, and so on. so how do i handle that situation? indiana touch-me-not",2,2,3,1,0.5
1987,2,13,proquest,MANY WAYS TO HAVE A HEART,1,"will you please tell me how i can get a high school diploma by mail? anonymous in cambridge, ohio",3,NA,NA,NA,NA
1987,2,15,proquest,SIMPLE WAYS TO KEEP SOMEONE SPECIAL HAPPY,1,"dear readers: hello, young lovers. and older lovers, too. some years ago, i wrote a column on how to keep your man happy. as soon as that hit print, i was asked to write another column on how to keep your woman happy.
as a belated valentine to both men and women, here's an updated version on how to keep each other happy:
for women
tell him often that you love him. (if you're married, don't ask him if he loves you, or he's liable to say, ""i married you, didn't i?"")
never criticize him in public. if you do have a criticism, be sure it's constructive and offered in the spirit of love and helpfulness, never in anger as a put-down.
clip newspaper and magazine articles that might be helpful to him in his work. also pass along cartoons or an amusing article you think he'll enjoy. sharing means caring.
don't bad-mouth his friends or, worse yet, his relatives.
never keep him waiting. if he has a tendency to be late, when you're meeting him somewhere, always have something in your purse to read. it makes the waiting more tolerable, and you'll be less apt to chew him out when he finally shows up.
don't call him at work unless it's absolutely necessary. every man needs a desk, a closet or a cupboard to call his own. don't try to tidy it up for him even though it's a cluttered mess and an eyesore.
if he eats, or drinks, a little too much, don't nag him about it. but do remind him in a loving way that you wish he'd take better care of himself because you'd like to have him around to grow old and gray with.
never quiz him about where he's been (or with whom) when you weren't with him.
don't sulk. if something's bugging you, talk it out and clear the air.
never lie to him. if there's something you prefer not to tell him, reserve the right to remain silent. but if you tell him something, be sure it's the truth.
keep yourself kissing clean from head to toe.
develop some interests other than him. the more interests you have, the more interesting you'll be.
surprise him occasionally. a little love note left on his pillow, in his lunch pail or briefcase will warm his heart.
for men
tell her you love her. she can't hear it too often.
if you like the way she looks, dresses, talks, smells, let her know it. you can't compliment a woman too much.
never try to make her jealous.
treat her with the same respect and courtesy you show women you don't know as well.
in addition to remembering her on all the usual gift-giving occasions --birthdays, anniversaries, christmas or hanukkah and st. valentine's day --surprise her with a little gift for no reason at all.
if you've had an especially wonderful evening, the next morning send her flowers or a single rose. if she's a working woman, send it to her place of employment. she'll appreciate it twice as much.
if you use her car, bring it back washed, with a full tank.
walk up behind her and plant a kiss on the back of her neck.
cleanliness is next to godliness, so when you feel turned on, turn on the shower and jump in.
when you're at a party together, never leave her alone while you're off dancing, or being charming, with someone else. (most women are not as resourceful and aggressive as men in social situations.)
tell her she is absolutely the most wonderful person in the world, and she'll believe that you are.
if you want to be loved, be loving.
be nice to her relatives and they'll tell her how lucky she is to have you.
to get abby's booklet ""how to write letters for all occasions,"" send a check or money order for $2.50 and a long, stamped (39 cents), addressed envelope to: dear abby, letter booklet, p.o. box 447, mount morris, ill. 61054.",1,44,67,23,0.6382978723404256
1987,2,16,proquest,"LAWYERS' FAMILIES HAVE TO EAT, TOO",1,"this is in response to ""no name,"" the 40-year-old divorcee, who had spent the night with a 37-year-old vietnam veteran, and was turned off when she found his chest and pelvic area had been patched with surgical-type plastic.
i have written a poem to commemorate the vietnam vet. it is copyrighted, but you have my permission to use it in your column if you think it merits publication.
the vietnam vet
the vietnam war never ended
i still fight the war when i sleep
too many men fell
in the jungle of hell
and their memories are planted too deep
the vietnam war never ended
the memory of war stayed alive
my friend's in a chair
but his legs aren't there
and he fights every day to survive
another friend walks with a walker
another friend walks with a cane
have another friend
shoots with a needle
escaping the vietnam pain
no, the vietnam war never ended
it will live till the day that i die
war won't let you forget
see, i'm the vietnam vet
and at night when i sleep
i still cry . . . phillip ezell, spring city, tenn.
problems? write to abby. for a personal, unpublished reply, send a self- addressed, stamped envelope to abby, p.o. box 69440, los angeles, calif. 90069. all correspondence is confidential.",1,-24,1,25,0
1987,2,18,proquest,"NICE GUYS THEY SLEEP ALONE. THEY'RE SENSITIVE. THEY CRAVE COMMITMENT. IN OTHER WORDS, THEY'RE NOT REAL MEN.",1,"remember real men?
they don't eat quiche. they wear the labels of their designer jeans inside their clothing. they do not have ""meaningful dialogues.""
that was three years ago.
today, there is a brand new role model: the nice guy.
he is smart, sensitive, funny and polite. he is also weary of the singles scene, serious about commitment and just the slightest bit lonely. he sleeps alone.
bruce feirstein, 33, is a self-proclaimed expert on real men and nice guys, having written the books on both: ""real men don't eat quiche,"" the 1983 paperback best-seller, and his recently published ""nice guys sleep alone,"" subtitled ""dating in the difficult eighties.""
""i think the pendulum is swinging back,"" the author said. ""health reasons aside, there is a fundamental change in the country since i wrote ""real men."" do you think anybody today really wants to be warren beatty? do you think anybody wants to be 50 years old and unconnected? what's so great about that? i think the vast majority of american males and females wants to settle down and build a life with someone.""
that's a pretty serious insight coming from feirstein, a quick, funny former advertising success who talks about himself with the sort of breezy irreverence that talk-show hosts love. just your average guy
of average height, with dark, frizzy curls and a boyish grin, feirstein is wearing a pin-striped shirt, a fair isle sweater, corduroy pants, a rolex watch and sneakers. he brings to mind tom hanks in his role as the nice guy who falls in love with a mermaid in ""splash.""
there are no mermaids in feirstein's past, but there are snide references in the book to a woman with whom the author had a tumultuous relationship.
""she would call me up and say, 'i love you. i need you. let's get married,' and i'd say, 'great. when?' and she would say, 'uh, not for the next two weeks. i have dates,' "" feirstein recalled with a wry smile.
it was while recovering from this ill-fated romance that the author began comparing experiences with his single friends and realized that all seemed to have trouble dating.
""it occurred to me that we were never supposed to date for two decades,"" he said.
it also occurred to him that the subject would make a terrific humor book, a sort of quickie, comic read in the same genre as those about preppies, yuppies, dead cats and real men.
the 148-page paperback is filled with charts, cartoons, parodies (about sam spade and sigmund freud) and chapters on everything from ""the most depressing day in a single man's life"" to ""the ultimately depressing top forty"" (""the way we were,"" ""bridge over troubled waters"" and ""at seventeen,"" among others). paying the price
""it's not a how-to book, it's not a self-help guide,"" feirstein said. ""it's more about compassion and compromise, but done in a satirical manner. what the book says is that there is a price you pay for everything. you go through all these relationships thinking, oh, there is time to grow up later. but anyone who reaches the age of 30 or 35 tends to suffer from a certain amount of battle fatigue.""
one of feirstein's favorite observations about today's rocky road to romance is ""the waiter rule"": ""as you sit down to dinner together, observe carefully how your date treats the waiter. does he or she sneer, 'get me this, bring me that?' do they treat the waiter like a hand slave? then that's exactly the way they're going to be treating you in six months.""
he also lampoons singles ads (""stunning beauty"" means ""lots of makeup,"" ""sensitive"" means ""five years of therapy"") and dating styles (in ""power dating,"" the doles--robert, the senator, and elizabeth hanford, the cabinet member--are the role models).
feirstein readily concedes that he is more a muddled everyman than a dear abby when it comes to modern romance.
""i'm average. i'm like anybody else,"" he said. ""i've had some long- term relationships and some periods of going out with everyone in the world."" he is also divorced, having been married briefly to his college sweetheart. --",1,42,66,24,0.5833333333333334
1987,2,18,proquest,FLYING ON THE WINGS OF LOVE IS EXPENSIVE,1,"my fiance (i'll call him arni) and i are getting married. we've been dating for three years -- arni's 23 and i'm 21. his family is in rhode island and mine is in north carolina. i'm a presbyterian and arni is a roman catholic. we'd like to get married in a catholic church in rhode island with my pastor officiating and his priest assisting. is this possible?
i would like to charter a plane to fly all our friends and relatives from north carolina to rhode island and back. it's only an hour and 13 minutes each way. i think the expense of the chartered plane should be arni's and mine. we'd need a plane that seats about 60. arni thinks we should write the north carolina people and ask them to chip in about $5 -- or whatever they can afford -- toward chartering the plane, and forget the wedding presents because their ""presence"" is all we really want. (it's true; i designed and built our home six months ago and we have everything we need -- and then some!)
is arni's suggestion proper? in love in matthews, n.c.",1,4,5,1,1
1987,2,18,proquest,FLYING ON THE WINGS OF LOVE IS EXPENSIVE,1,"i am a faithful reader of your column in the utica observer- dispatch, and i hope you won't think me petty, but i think you owe dentists an apology. in a recent column you made a reference to ""all of the doctors and dentists.""
abby, don't you know that all dentists are doctors? they are doctors of dentistry -- a profession equally as prestigious as physicians who are doctors of medicine.
my husband is a first-class dentist, and it rankles me when people say ""doctors"" and ""dentists,"" as though dentists were not doctors.
please print this, but withhold my name, or my husband would have a fit. dentist's wife, utica, n.y.",2,5,6,1,0.6666666666666666
1987,2,18,proquest,FLYING ON THE WINGS OF LOVE IS EXPENSIVE,1,"i'm writing in regard to the man who became violent when a neighbor determined he was too drunk to drive and took his car keys. i am a recovering alcoholic who has been sober for over a year. i speak from experience when i say that alcoholism is the only fatal disease known to man where one of the major symptoms is denial of its existence.
it's too late to determine ""how drunk"" a driver was after someone has been killed by a drunk driver. please don't drink and drive. an anonymous alcoholic
problems? write to abby. for a personal, unpublished reply, send a self- addressed, stamped envelope to abby, p.o. box 69440, los angeles, calif. 90069. all correspondence is confidential.",3,-10,2,12,0.1
1987,2,19,proquest,THERE'S NOTHING SHABBY ABOUT THIS COVER-UP,1,"i am a single, professional, working woman in my early 30s. several months ago i met a wonderful young man who i think is falling in love with me. i'll call him nate. he's intelligent, interesting, well-educated, good-looking and considerate. we've been dating regularly, and he's been very open and honest with me about every aspect of his life.
recently i learned from a longtime friend of nate's that he started wearing a hairpiece shortly before i met him. he has never indicated to me that he is wearing a hairpiece and i would never let on that i know, but do you think if he would hide something like this, he might be hiding something more important?
should i confront nate with what i know, and if so, how? wondering in california",1,8,11,3,0.75
1987,2,19,proquest,THERE'S NOTHING SHABBY ABOUT THIS COVER-UP,1,"could you please save a marriage? my husband and i each made a new year's resolution, and we've agreed that if either one of us should fail, then on june 1, the loser has to pay the other one $100.
my husband resolved to quit smoking. i resolved to lose 20 pounds. (i'm 5 foot 7 and weigh 155 pounds; my husband doesn't need to lose any weight.)
here's the catch. i don't smoke, so i don't put any temptation in front of him, but he hauls out doughnuts, cookies, chips and dips in front of me, and proceeds to pig out while i'm looking on -- tempted. if i taste something, he freaks out. he does this in front of company, too, and i don't hold up very well in the face of temptation.
my husband says he has to work with smokers all day, and he is tempted constantly, so he figures it evens the score if he eats fattening foods in front of me. tempted in canada",2,1,7,6,0
1987,2,20,proquest,FLOWERS OR A CARD FOR PET'S MOURNER,1,"i have a friend whose dog is sick and growing feeble, and will soon have to be put to sleep.
he has had the dog for 13 years and is very attached to her. when his pet dies, what expression of my sympathy would be appropriate?
this truly concerns me. i want to show my friend how much i care about his loss, but i don't want to come across as foolish or overreacting. his friend of many years",1,-4,5,9,0
1987,2,20,proquest,FLOWERS OR A CARD FOR PET'S MOURNER,1,"i am a faithful reader of your column in the utica observer- dispatch, and i hope you won't think me petty, but i think you owe dentists an apology. in a recent column you made a reference to ""all of the doctors and dentists.""
abby, don't you know that all dentists are doctors?
they are doctors of dentistry -- a profession equally as prestigious as physicians who are doctors of medicine.
my husband is a first-class dentist, and it rankles me when people say ""doctors"" and ""dentists,"" as though dentists were not doctors.
please print this, but withhold my name, or my husband would have a fit. dentist's wife, utica, n.y.",2,5,6,1,0.6666666666666666
1987,2,22,proquest,WIFE DOESN'T FANCY MATE'S FOOTWORK,1,"i grew up in a religious home believing it was a sin to smoke, drink or dance. my husband didn't grow up with those beliefs. we love each other and have a good relationship until party time, then i have trouble accepting his slow dancing with the women in his office. there are eight of them, and he says their feelings would be hurt if he didn't ask them to dance at the christmas parties, etc. i notice not all the men in his group dance with their co-workers, and i can't understand why my husband thinks he has to.
i trust him, but i just don't think god meant for a man and woman to rub their bodies together in slow dancing with anyone except their own spouses.
am i normal to feel jealous? if most wives feel jealous when their husbands slow-dance with other women, then i'll say, ""thank god i'm normal!"" jealous",1,-3,7,10,0.16666666666666666
1987,2,22,proquest,WIFE DOESN'T FANCY MATE'S FOOTWORK,1,"i am really hurt. a friend and i decided to go out together to celebrate a special occasion because neither of us had a date. (we are both females.)
three hours before we were to leave, she called and said that a guy she used to date called her and she accepted a date with him. she said her date wouldn't mind if i came along, but she didn't sound very sincere, so i declined.
am i being overly sensitive, or do i have a right to feel snubbed? thin-skinned",2,1,6,5,0.75
1987,2,22,proquest,WIFE DOESN'T FANCY MATE'S FOOTWORK,1,"may i air my pet gripe? it's when visitors come to my home and decide to take a quick tour through the place when i haven't offered one. very often i will return from fixing refreshments to find someone wandering through my home, looking into each room (even those with the doors shut). isn't it bad manners to explore private areas of someone's home without having been invited to do so? very often those doors are shut for a reason -- to present a neater picture when visitors drop in on short notice. so, please remind your readers not to wander around someone's home unless invited to. thanks. off limits in iowa",3,-5,0,5,0
1987,2,22,proquest,WIFE DOESN'T FANCY MATE'S FOOTWORK,1,"there is a woman who belongs to our club who brags constantly about her children. now she's bragging to everyone that her son (he just turned 17) tells her and his father everything, including the fact that he is having sex with his girlfriend, who is his age. the problem is that everybody in this small town knows who his girlfriend is. shouldn't somebody tell this woman to keep her big mouth shut? small town, texas",4,NA,NA,NA,NA
1987,2,23,proquest,THE NEW HOLIDAY PLATE TURNS OUT TO BE PAPER,1,"i had to laugh when i read the letter from ""dishpan hands in mass.,"" who cooked a holiday dinner for 16, then had to clean up alone after the whole lot of them. (she hinted for help, but nobody volunteered.)
last christmas was my turn to have the family dinner for between 35 and 40. everybody brought something, but i made the turkey. guess what? i started a new tradition. i bought heavy-duty plates, paper cups and plastic ""silverware."" i set my table with colorful holiday paper tablecloths and napkins. after the meal, i just grabbed all four corners of each cloth and stuffed everything into a large plastic trash can. no dishpan hands for me! mary ann in lancaster, ky.",1,3,3,-0,0.6666666666666666
1987,2,23,proquest,THE NEW HOLIDAY PLATE TURNS OUT TO BE PAPER,1,"has the expression ""feeling badly"" become accepted? i learned that one feels ""bad."" supposedly, this is true of all references to the senses, such as looks bad, sounds bad, smells bad, etc., yet i've heard educated people (newscasters and columnists) use ""badly"" instead.
please set the record straight. i'm tired of feeling stupid and . . . feeling bad",2,-18,7,25,0.09090909090909091
1987,2,23,proquest,THE NEW HOLIDAY PLATE TURNS OUT TO BE PAPER,1,"this is in response to the woman who was annoyed because her husband always sat sideways at the table. please, lady, just thank god he's there.
my husband is a police officer, which means my children and i eat supper without their father most of the time. if we could have our daddy home for supper every night we wouldn't care if he sat on his head!
believe me, sitting sidesaddle at the dinner table is nothing to complain about. bridget and the kids
problems? write to abby. for a personal, unpublished reply, send a self- addressed, stamped envelope to abby, p.o. box 69440, los angeles, calif. 90069. all correspondence is confidential.",3,-1,3,4,0
1987,2,25,proquest,WHAT'S IN A NAME? SOMETIMES PAIN,1,"five years ago, our baby daughter died of sudden infant death syndrome. it was very painful for our whole family. her name was heather.
last week, my younger brother and his wife announced that they are expecting a baby, and if it's a girl, they plan to name her heather.
i tried to persuade my brother to pick another name because hearing the name of our dear departed daughter would be very painful for me, but he said his wife had always loved the name heather and they have no plans to change it.
what can i do? still mourning in minnesota",1,-2,5,7,0.16666666666666666
1987,2,26,proquest,GRANDMOM'S EMPTY CARD IS A FAIR EXCHANGE,1,"on my son's 16th birthday, he received a birthday card from his grandparents on his father's side. (his father and i are divorced.) ""grandma jones"" added the following handwritten message on the card: ""sorry, billy, no money this time because we received no thank-you for the money we sent with our card last year. lots of love, grandma and grandpa jones.""
abby, although these grandparents are retired and living on a fixed income, they are far from poor, and it wouldn't have hurt them to have enclosed a $10 bill. it would have made the difference between my son feeling good or bad on his birthday.
i wrote to my ex-mother-in-law and told her what i thought about her birthday message to billy. i haven't heard from her since, and i don't expect to.
what do you (and your readers) think about the message a grandmother sent to her grandson on his 16th birthday? burned up in butte",1,-3,4,7,0.2
1987,2,26,proquest,GRANDMOM'S EMPTY CARD IS A FAIR EXCHANGE,1,"i am a very attractive 17-year-old girl. i am also a romantic person, but my relationships never last any more than two weeks, maybe three. i don't know what's wrong. i am a very outgoing person, but i've never had one relationship that lasted. i'm still a virgin. maybe that's my problem. is it true that nowadays you have to have sex in order to make a relationship last?
i started seeing a guy a couple of weeks ago, but he is very pushy. he has too many hands and i get worn out trying to protect myself. he told me he probably wouldn't be calling me again. could my virginity be standing in the way of my popularity?
i would like to have a good relationship with a guy, but i'm not ready to include sex. am i weird or what? hurting in hartford",2,-5,3,8,0.5
1987,2,27,proquest,IGNORANCE ABOUT SEX CAN BE DEADLY,1,"i used to think you gave pretty good advice for the most part, but you fail our young people when you advise them to use contraceptives for premarital sex.
we know that premarital sex is wrong, just as we know shoplifting is wrong. so, do you think it's ok to say, ""shoplifting is against the law, so if you're shoplifting, come to me and i will tell you how to keep from getting caught""?
you tell people if you drink, don't drive. abby, people aren't supposed to drink in the first place, so why not just tell them not to drink instead of saying, ""if you're going to drink, don't drive""?
about sex for unmarried people: when you advise them to use contraceptives to keep from getting pregnant or catching a disease, you are giving them permission to have sex and helping them get by with it by telling them how not to get pregnant or diseased. you might as well say, ""although you're not supposed to have sex, go ahead and have fun, kids--but don't get caught."" i would like an answer. upset in independence, mo.",1,-1,7,8,0.42857142857142855
1987,2,27,proquest,IGNORANCE ABOUT SEX CAN BE DEADLY,1,"my husband is recovering from a severe heart attack. ""sol"" must lose 40 pounds, and his doctor has told him that he may not smoke or drink any more.
sol is very unhappy about these orders, and his frustration is compounded by comments from his friends. one said, ""after my heart attack, i went back to drinking, smoking and eating, and it didn't do me any harm."" another said, ""you're on a 1,200-calorie diet! why, i eat that much for breakfast.""
then there are those who invite us for dinner and insist that my husband have a second helping of pie topped with ice cream. sol knows he shouldn't have it, and so do they, but they tempt him, anyway.
abby, i love my husband and want him to live, but all these so-called friends are undermining his efforts to regain his health. he can't afford another heart attack, and i don't have the courage to tell them off in front of sol.
what can i do? worried wife",2,-8,8,16,0.3125
1987,2,27,proquest,IGNORANCE ABOUT SEX CAN BE DEADLY,1,"i've read letters in your column from nearly every segment of society. how about giving some space to an ex-bank teller? that job ranks no. 1 for the most abused employees in the working world. of all bank employees, the tellers have the most contact with the public, making us the most vulnerable for extortion, kidnapping, etc., yet we are the lowest on the pay scale.
if a customer has a complaint, the teller hears it first--in the most foul and abusive language imaginable. when i've asked to see an id before cashing a check, i've been called every name in the book for not remembering someone i may have seen before.
so, i am no longer a bank teller. thank you. i feel much better now. a disgruntled ex-teller",3,-10,0,10,0
1987,3,01,proquest,FRUSTRATED MOM SHOULDN'T CLEAN UP,1,"dar abby: my daughter is one of the poorest housekeepers god ever created. her house is a disaster area--from the rotting fruit and vegetables in her refrigerator to the piles of rancid clothes and towels in her bathroom. every flat surface is covered with teetering stacks of clothes, books and junk. (she's intelligent and loves to read.)
from time to time she makes an honest effort to ""clean house"" by sweeping the floor and taking the dishes out of the dishwasher, but that's it. i've tried giving her house a thorough cleaning, but in two weeks it's the same old mess. it's a miracle her husband hasn't walked out on her.
i've offered to hire a cleaning woman, but she doesn't want ""strangers"" in her home.
she's not personally sloppy. nobody would believe what a terrible housekeeper she is. she's a college graduate and doesn't work outside the home or in it.
what can i do? --frustrated in arlington, va.",1,0,11,11,0.46153846153846156
1987,3,01,proquest,FRUSTRATED MOM SHOULDN'T CLEAN UP,1,"i am a 34-year-old widow with two children. my husband died two weeks ago at the age of 37. already i have been assured that i am still young and attractive and i will have no trouble getting married again. someone even asked me why i am still wearing my wedding rings. (i am a widow, not a divorcee. don't people know the difference?)
i know people want to comfort me, but this kind of talk is not comforting. i know how young i am, but i don't want to hear talk of getting married again. please tell people what to say and what not to say to a young widow.
i had only 12 years with a wonderful man and my heart is still aching. young widow",2,1,8,7,0.5714285714285714
1987,3,01,proquest,FRUSTRATED MOM SHOULDN'T CLEAN UP,1,"what do i do with a husband who refuses to help around the house? i have two kids under 4 years old. my husband works eight, nine or 10 hours a day, comes home, eats, takes a bath and goes to bed, and wonders why i'm not ready for bed. when i ask him to give me a hand with the housework or the kids, he tells me he works all day and the house and kids are my job. he thinks i nap during the day, watch tv and visit with the neighbors. having a new baby, i have all i can do (after being up half the night) to keep our clothes washed and pick up after him and the kids. i've turned into a tired, grouchy nag. i have no time for myself.
he does work hard, long hours, but when he comes home, i'm still working. he won't even take out the trash, mow the lawn or clean the garage. he's good to me otherwise. he's never hit me or chased other women, and he doesn't drink or smoke. thanks. exhausted",3,-3,2,5,0.2727272727272727
1987,3,02,proquest,SURROGATE MOTHERS MAKE A SAYING COME TRUE,1,"many years ago, a woman who described herself as being pregnant ""out to here"" wanted to know what to say to people who asked, ""are you pregnant?""
your reply: ""next time somebody asks you that question, say, 'no, i'm carrying this for a friend.' ""
well, abby, in recent weeks we've been witnessing a child custody battle between a surrogate mother and the contractual parents, and i was again reminded of the irony of your prophetic advice. i thought it was such a great and funny line, i never forgot it.
did you ever dream that one day it would actually happen? d.l. campbell, detroit",1,3,5,2,0
1987,3,02,proquest,SURROGATE MOTHERS MAKE A SAYING COME TRUE,1,"last year i was diagnosed as having multiple sclerosis and i recently began using a cane.
my question is this: how do i respond to people i don't know very well (nor care to) when they ask, ""why the cane?""
i don't wish to discuss my disability with people who are merely making small talk on the sidewalk. if it is someone i dislike, i say, ""oh, this is just an affectation.""
but i can't use this response to people who are genuine acquaintances, or are actually concerned.
what do you think? minnesotan",2,0,2,2,0.5
1987,3,03,proquest,A WIDOW'S PAIN NEVER GOES AWAY,1,"may i elaborate on your comment to ""yea or nay?"" who wanted to know about sending a sympathy card three months after a death. i'm glad you said ""yea."" abby, the cards received later are appreciated as much as those received in the first deluge of mail. sometimes, more.
1. send a card or a personal note. i have read and re-read those notes many times. this is an important part of the grieving process--to know that others cared.
2. don't forget us at the holiday season. i was sadly amazed at the number of greeting cards i didn't receive from friends i had always heard from. we widows and widowers need to get through the holiday time, and it's very important to hear from loved ones.
3. i have just passed the first-year milestone of my dear husband's death. i received many calls and personal notes to let me know they remembered, and missed him, too.
in closing, if there's doubt in your mind, write or get in touch. the fact that you care will far outweigh the moment of sadness that is there anyway. sign me . . . a recent widow
",1,7,17,10,0.3333333333333333
1987,3,03,proquest,A WIDOW'S PAIN NEVER GOES AWAY,1,"i am a single parent of a lovely 15-month-old daughter. her father (i'll call him brad) and his family do not acknowledge her socially, but brad is paying child support.
brad plans to marry in three weeks, and says he does not intend to tell his fiance that he has a daughter to support. i feel that his fiance has a right to know before she marries him.
would it be wrong for me to tell her? i am fairly certain that nobody in brad's family will. if i were in her shoes, i would consider it a favor to be told. suzie's mother",2,7,9,2,0.8333333333333334
1987,3,04,proquest,THIS POEM'S ORIGIN IS WELL RECORDED,1,"in reference to that charming poem you published titled ""a kiss goodnight"": as a dedicated record collector from way back, may i set the record straight?
that poem supposedly authored by a 16-year-old girl is not original. it's an obvious steal from the song titled, ""i said my pajamas and put on my pray'rs,"" written by eddie pola and george wyle.
it was popular in the late '40s and early '50s, and was recorded by margaret whiting and frank de vol. i have it on a 78 rpm capitol record.
since record companies stopped making 78s long before that 16-year-old girl was born, it's safe to assume that this ditty predates the young poet by several years.
i trust that this will be the vinyl word on the subject. glen banks, long beach",1,10,13,3,0.8333333333333334
1987,3,04,proquest,THIS POEM'S ORIGIN IS WELL RECORDED,1,"my husband and i received a christmas card on which the sender wrote a full page of past incidents, as we had not heard from her for more than 20 years. ""george"" and i have been married for 37 years, and he was engaged to this party before he met me.
well, george wrote about the same amount on our christmas card and sent it to her. i didn't see what he wrote because he didn't invite me to, which would have been ok had it ended right there. it didn't.
the next week a letter from this woman came addressed to both of us, but it was never shown to me, so i didn't know what was in it. as a rule, george and i share all the mail, and when one of us writes, the other adds a few lines, so all of this sudden secrecy on george's part is very disturbing.
every time i bring it up, he becomes hostile and defensive and says he doesn't want to discuss it, then a heated argument follows.
am i being stupid to let this bother me? he insists that he loves me, and says i'm overreacting and paranoid. how shall i handle this? we are about to separate over this. heavyhearted",2,-8,2,10,0.125
1987,3,04,proquest,THIS POEM'S ORIGIN IS WELL RECORDED,1,"my husband and i were separated for several months, during which time he admitted that he had played the field and had several affairs.
we've decided to give our marriage one more try. i've told him that i will not go to bed with him unless he has a test for aids.
he refuses, saying i am unreasonable. what do you think? concerned",3,-1,0,1,0
1987,3,06,proquest,IT'S TIME TO LET YOUR SON ACT HIS AGE,1,"our son, who will soon be 21, is a full-time college student living at home. he has a part-time job that pays well, but not well enough for him to live independently in his own apartment, which we would prefer. ""earl"" has started spending many nights away from home, and we're sure he's sleeping at his girlfriend's. she's 22, also a college student, and shares an apartment with two other college girls.
my husband and i expressed our disapproval of earl's all-night absences. we've also told him if he chooses to continue his relationship with this girl, it's up to him to take responsibility for birth control. (he neither admitted nor denied sleeping with her.)
should we kick earl out? his father thinks we should; i am against it, but i don't see any other solution, do you? frustrated.",1,-3,2,5,0.25
1987,3,06,proquest,IT'S TIME TO LET YOUR SON ACT HIS AGE,1,"my husband and i own and operate a restaurant. (don't say where, please.) we work 14 to 16 hours a day, seven days a week, and make a good living out of this place because we are always here and work hard. the problem: our married children have developed the habit of bringing their children (ages from 1/2 to 9 years old) here, and leaving them with us when they want to go somewhere.
we love our grandchildren and do not mind having them here once in a while for a few hours, but lately we have been baby sitters for them five and six hours at a time, and we can't handle it. a busy restaurant is no place for children, and some of these children have to be watched carefully or they might get hurt. also, they are in the way when we get real busy on weekends.
is there some nice way to tell our children that they should either stay home and look after their kids, or hire a baby sitter? maybe if they see this, they will get the hint. dad and me",2,5,8,3,0.5
